Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Profit,Outlet_Type_LE,Fat_Low Fat,Fat_Regular,Outlet_Size_Ord,Outlet_Location_FreqEnc,Item_Fat_TargetEnc,Item_MRP_std,Sales_mm,Sales_log,Sales_exp,Years_Since_Establishment
9.8,Low Fat,0.090649107,Others,194.3,2002,Medium,Tier 2,Supermarket Type1,4649.9472,9.2,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.8561824026161438,0.35366724472100375,8.444826176762325,4649.947200000002,23
11.395,Low Fat,0.021649904,Health and Hygiene,150.9,2002,Medium,Tier 2,Supermarket Type1,4363.6532,14.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.15904344383868071,0.33173518310721206,8.38129401494555,4363.653200000001,23
20.7,Low Fat,0.02689477,Household,76.7,2004,Small,Tier1,Supermarket Type1,2482.7682,13.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.0328392921356915,0.1876466387840457,7.817532121468772,2482.7681999999995,21
16.2,Regular,0.016679232,Frozen Foods,96.4,1999,Medium,Tier 2,Supermarket Type1,2740.4328,14.4,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.7163960320454607,0.20738549423645822,7.916235982415279,2740.4328000000005,26
11.676739773604321,Regular,0.00978492,Starchy Foods,225.9,1985,Small,Tier1,Grocery Store,451.4124,14.8,0,False,True,0.0,0.2801830341429074,2224.561170126414,1.3637766675324532,0.03203101091502601,6.114594153238572,451.4124,40
13.15,Low Fat,0.056429024,Soft Drinks,144.3,1997,Small,Tier1,Supermarket Type1,1282.3308,13.1,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.05302692015362883,0.09568499438947262,7.157214164585798,1282.3308000000004,28
21.25,Low Fat,0.009998763,Meat,182.4,1997,Small,Tier1,Supermarket Type1,551.2824,14.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.6650313977900651,0.03968173008262777,6.314059509660296,551.2824,28
13.15,Low Fat,0.020757926,Breads,84.4,2002,Medium,Tier 2,Supermarket Type1,761.0094,13.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.9091533478364642,0.055748240334591456,6.635958891568564,761.0094000000001,23
19.6,Low Fat,0.041374909,Household,89.3,2002,Medium,Tier 2,Supermarket Type1,1416.8224,14.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.8304441105551379,0.10598796286850964,7.256877452421518,1416.8224000000007,23
12.6,Low Fat,0.096756649,Snack Foods,208.8,2007,Medium,Tier 2,Supermarket Type1,5226.53,12.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.0890974925302732,0.3978373967152912,8.56169417016724,5226.53,18
12.8,Regular,0.079523619,Dairy,181.8,2007,Medium,Tier 2,Supermarket Type1,4961.5416,13.6,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.6553935320005151,0.3775374885239212,8.509673307831847,4961.541600000001,18
7.285,Low Fat,0.0,Dairy,155.1,2007,Medium,Tier 2,Supermarket Type1,1414.1592,11.0,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.22650850436553177,0.10578394369070694,7.254997312582616,1414.1592,18
13.1,Low Fat,0.012167988,Others,190.3,2007,Medium,Tier 2,Supermarket Type1,4174.566,14.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.7919299640191426,0.3172498214832194,8.337005196958604,4174.566000000001,18
8.63,Regular,0.032976399,Snack Foods,114.7,2002,Medium,Tier 2,Supermarket Type1,2846.295,13.8,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.42244112546418017,0.21549525655411608,7.954124699753423,2846.2949999999996,23
10.195,Regular,0.147492524,Frozen Foods,141.6,2007,Medium,Tier 2,Supermarket Type1,1685.8056,14.5,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.009656524100652746,0.12659389982658367,7.4305918417625545,1685.8056000000001,18
16.85,Regular,0.0,Snack Foods,110.1,1999,Medium,Tier 2,Supermarket Type1,2572.6512,14.3,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.4963314298507317,0.19453228603488726,7.853080870038398,2572.6512000000007,26
9.3,Low Fat,0.028566433,Baking Goods,193.0,1999,Medium,Tier 2,Supermarket Type1,4860.34,14.7,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.8353003600721182,0.36978475976741815,8.48906939905533,4860.340000000002,26
15.85,Regular,0.110479217,Frozen Foods,36.8,2009,Medium,Tier 2,Supermarket Type2,531.3084,13.9,2,False,True,1.0,0.5879385193007157,2224.561170126414,-1.6737573671407786,0.038151586249107416,6.277223020629063,531.3083999999998,16
5.485,Low Fat,0.042838514,Health and Hygiene,163.8,2002,Medium,Tier 2,Supermarket Type1,1657.842,13.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.36625755831400963,0.12445169845965522,7.413875047559771,1657.8420000000003,23
18.25,Low Fat,0.012264903,Fruits and Vegetables,162.9,1987,High,Tier 3,Supermarket Type1,3397.5774,9.3,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.3518007596296843,0.25772722635927775,8.13111221128092,3397.5773999999997,38
12.6,Low Fat,0.096132367,Snack Foods,209.0,1987,High,Tier 3,Supermarket Type1,4181.224,14.6,1,True,False,2.0,0.10935116742930893,2157.711533985862,1.092310114460123,0.3177598694277262,8.33859844144271,4181.224000000002,38
0.0,Low Fat,0.168780127,Soft Drinks,197.9,1985,Small,Tier1,Grocery Store,197.0768,13.9,0,True,False,0.0,0.2801830341429074,2157.711533985862,0.9140095973534448,0.012547179434866877,5.288654834276883,197.07679999999996,40
12.85,Low Fat,0.099193899,Frozen Foods,38.1,2002,Medium,Tier 2,Supermarket Type1,656.4788,14.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.6528753245967531,0.04774048760583495,6.488412520186084,656.4787999999998,23
6.13,Low Fat,0.076721393,Dairy,59.5,2004,Small,Tier1,Supermarket Type1,2021.3688,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.3091247781027968,0.1523003162297256,7.612024776618347,2021.3687999999993,21
0.0,Regular,0.06173052,Fruits and Vegetables,159.2,1985,Small,Tier1,Grocery Store,160.4578,14.5,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.29236725392745794,0.009741915740079567,5.08424380820824,160.45780000000002,40
5.655,Low Fat,0.174934513,Soft Drinks,145.0,1987,High,Tier 3,Supermarket Type1,1895.5326,13.7,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.06427109690810386,0.14266041007854738,7.54778255054093,1895.5325999999998,38
11.1,Low Fat,0.0,Household,119.1,1997,Small,Tier1,Supermarket Type1,1303.6364,10.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.35176344300747897,0.09731714781189434,7.173679660245183,1303.6363999999999,28
11.6,Regular,0.009802791,Snack Foods,223.0,2009,Medium,Tier 2,Supermarket Type2,1125.202,13.4,2,False,True,1.0,0.5879385193007157,2224.561170126414,1.3171936495496273,0.08364786289911252,7.026606188702443,1125.2019999999998,16
16.0,Regular,0.09942555,Frozen Foods,87.1,1999,Medium,Tier 2,Supermarket Type1,527.3136,14.2,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.8657829517834885,0.03784555748240334,6.269690046788008,527.3136,26
12.15,Low Fat,0.062384659,Starchy Foods,34.7,1999,Medium,Tier 2,Supermarket Type1,719.064,13.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.707489897404204,0.052534938284198716,6.579340096948607,719.064,26
6.55,Regular,0.034745307,Breads,158.8,2009,Medium,Tier 2,Supermarket Type2,4399.6064,6.0,2,False,True,1.0,0.5879385193007157,2224.561170126414,0.28594201006775816,0.3344894420075487,8.389497628592117,4399.6064,16
9.6,Low Fat,0.035579135,Snack Foods,244.4,1997,Small,Tier1,Supermarket Type1,1944.136,12.9,1,True,False,0.0,0.2801830341429074,2157.711533985862,1.6609441960435838,0.1463837600734469,7.573087176487234,1944.1360000000006,28
19.1,Low Fat,0.067569539,Household,43.1,2009,Medium,Tier 2,Supermarket Type2,619.194,12.4,2,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5725597763505017,0.04488421911659696,6.4300323323209385,619.1939999999997,16
14.0,Regular,0.029697925,Dairy,143.1,1987,High,Tier 3,Supermarket Type1,3178.5292,14.1,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.0337511885745282,0.2409466489850046,8.064488414499227,3178.5291999999977,38
14.85,Regular,0.03525037,Fruits and Vegetables,161.0,2004,Small,Tier1,Supermarket Type1,2246.4092,14.4,1,False,True,0.0,0.2801830341429074,2224.561170126414,0.3212808512961086,0.16953993675405488,7.717533365084717,2246.4092,21
4.92,Low Fat,0.045916788,Baking Goods,198.8,1987,High,Tier 3,Supermarket Type1,2976.126,11.8,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.9284663960377701,0.22544119147199837,7.99871368460786,2976.1259999999993,38
13.5,Low Fat,0.021539999,Fruits and Vegetables,182.5,2002,Medium,Tier 2,Supermarket Type1,1629.8784,12.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.6666377087549901,0.12230949709272673,7.396874044354185,1629.8784000000005,23
15.7,Regular,0.027673055,Canned,169.3,2002,Medium,Tier 2,Supermarket Type1,3735.138,12.0,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.4546046613848863,0.2835866571457717,8.225807736568045,3735.138000000002,23
8.97,Low Fat,0.092997032,Household,55.3,2004,Small,Tier1,Supermarket Type1,873.5296,12.1,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.376589838629648,0.0643680505967561,6.7736861417989225,873.5296000000002,21
15.35,Low Fat,0.073283193,Soft Drinks,91.8,1997,Small,Tier1,Supermarket Type1,1771.028,14.0,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.7902863364320121,0.13312251351627052,7.479879932394588,1771.0279999999996,28
0.0,Regular,0.041049322,Canned,41.2,1985,Medium,Tier 2,Supermarket Type3,1342.2528,13.8,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.6030796846840771,0.10027542589003366,7.202849414103315,1342.2527999999995,40
0.0,Regular,0.008525061,Meat,72.5,1985,Medium,Tier 2,Supermarket Type3,2512.7292,14.6,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.100304352662543,0.18994185453432624,7.829522666562325,2512.729200000001,40
17.7,Low Fat,0.117201696,Snack Foods,184.0,2007,Medium,Tier 2,Supermarket Type1,2397.5458,14.2,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.6907323732288655,0.18111802509435884,7.782617916027682,2397.5458000000003,18
6.36,Low Fat,0.005977465,Household,163.4,2004,Small,Tier1,Supermarket Type1,2631.2416,13.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.35983231445430947,0.19902070794654694,7.8755910815455294,2631.2416000000003,21
0.0,Low Fat,0.0,Frozen Foods,225.3,1985,Medium,Tier 2,Supermarket Type3,4288.4178,13.6,3,True,False,1.0,0.5879385193007157,2157.711533985862,1.354138801742903,0.3259716413342854,8.363906291756786,4288.4177999999965,40
0.0,Low Fat,0.157528118,Dairy,142.9,1985,Small,Tier1,Grocery Store,141.8154,13.7,0,True,False,0.0,0.2801830341429074,2157.711533985862,0.030538566644678317,0.008313781495460575,4.961552887228086,141.8154,40
8.235,Low Fat,0.082427854,Baking Goods,149.3,1997,Small,Tier1,Supermarket Type1,2808.3444,13.8,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.13334246839988032,0.2125879832704274,7.9407064254983295,2808.344399999999,28
12.35,Low Fat,0.041802518,Health and Hygiene,34.8,1999,Medium,Tier 2,Supermarket Type1,311.5944,14.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.7058835864392792,0.021320004080383557,5.74490650355948,311.5944000000001,26
18.0,Low Fat,0.015450376,Health and Hygiene,159.0,1997,Small,Tier1,Supermarket Type1,1584.604,13.6,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.28915463199760805,0.11884117107008059,7.36872068627688,1584.6039999999996,28
20.0,Low Fat,0.057527544,Baking Goods,43.1,1998,Medium,Tier 2,Grocery Store,89.2172,14.3,0,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5725597763505017,0.0042844027338569835,4.502220096251473,89.21719999999999,27
6.055,Low Fat,0.025512207,Fruits and Vegetables,159.7,2009,Medium,Tier 2,Supermarket Type2,5592.72,14.4,2,True,False,1.0,0.5879385193007157,2157.711533985862,0.3003988087520831,0.42589003366316436,8.629399818880293,5592.720000000003,16
6.63,Regular,0.174110803,Baking Goods,166.9,1998,Medium,Tier 2,Grocery Store,499.35,13.7,0,False,True,1.0,0.5879385193007157,2224.561170126414,0.4160531982266855,0.03570335611547486,6.215307853536465,499.34999999999985,27
0.0,Low Fat,0.175362333,Baking Goods,159.0,1985,Medium,Tier 2,Supermarket Type3,4436.8912,14.1,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.28915463199760805,0.3373457104967867,8.397934587644484,4436.891199999996,40
8.3,Regular,0.038367194,Dairy,87.1,2009,Medium,Tier 2,Supermarket Type2,959.4178,12.8,2,False,True,1.0,0.5879385193007157,2224.561170126414,-0.8657829517834885,0.07094766908089362,6.867368398119536,959.4177999999997,16
20.25,Regular,0.014781046,Dairy,193.8,1987,High,Tier 3,Supermarket Type1,3463.4916,4.8,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.8481508477915186,0.2627767010098949,8.150321176472204,3463.4916000000017,38
8.6,Regular,0.040268044,Canned,191.5,1999,Medium,Tier 2,Supermarket Type1,1707.777,12.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.8112056955982427,0.12827705804345607,7.443533188937465,1707.7770000000005,26
19.5,Low Fat,0.014355033,Household,55.5,2007,Medium,Tier 2,Supermarket Type1,552.614,14.7,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.373377216699798,0.03978373967152913,6.316467693001039,552.614,18
5.095,Regular,0.129766301,Snack Foods,141.7,2002,Medium,Tier 2,Supermarket Type1,3231.1274,13.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.011262835065577684,0.24497602774660818,8.080895837180936,3231.1273999999994,23
11.0,Low Fat,0.008997141,Meat,120.0,2007,Medium,Tier 2,Supermarket Type1,1938.8096,9.1,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.3373066443231536,0.14597572171784148,7.570345102911007,1938.8096000000007,18
18.25,Low Fat,0.07784544,Snack Foods,260.6,1999,Medium,Tier 2,Supermarket Type1,3884.943,12.5,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.9211665723614388,0.29506273589717436,8.265120961790695,3884.943000000003,26
20.0,Low Fat,0.0,Baking Goods,43.4,2009,Medium,Tier 2,Supermarket Type2,401.4774,14.1,2,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5677408434557265,0.028205651331225136,5.997638946213877,401.47740000000005,16
0.0,Low Fat,0.074265816,Dairy,109.5,1985,Medium,Tier 2,Supermarket Type3,3757.7752,14.1,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5059692956402818,0.28532082015709476,8.231848438636765,3757.775199999997,40
0.0,Regular,0.102422487,Fruits and Vegetables,131.5,1985,Medium,Tier 2,Supermarket Type3,1565.9616,13.9,3,False,True,1.0,0.5879385193007157,2224.561170126414,-0.1525808833567752,0.1174130368254616,7.35689373663138,1565.9616,40
7.5,Low Fat,0.032811503,Frozen Foods,239.7,2007,Medium,Tier 2,Supermarket Type1,2614.5966,14.5,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.5854475806921071,0.19774558808528,7.869247495793326,2614.5966,18
7.22,Regular,0.038477325,Baking Goods,63.0,2009,Medium,Tier 2,Supermarket Type2,1138.518,13.0,2,False,True,1.0,0.5879385193007157,2224.561170126414,-1.2529038943304207,0.0846679587881261,7.038360644962908,1138.5180000000003,16
12.0,Regular,0.020411155,Meat,98.6,1997,Small,Tier1,Supermarket Type1,1091.2462,13.5,1,False,True,0.0,0.2801830341429074,2224.561170126414,-0.6810571908171101,0.08104661838212793,6.995991588768501,1091.2461999999998,28
12.15,Regular,0.042552418,Canned,123.5,2007,Medium,Tier 2,Supermarket Type1,1743.0644,14.1,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.28108576055077755,0.13098031214934203,7.463973530392659,1743.0643999999993,18
11.6,Regular,0.009818244,Snack Foods,223.1,2007,Medium,Tier 2,Supermarket Type1,5175.9292,12.8,1,False,True,1.0,0.5879385193007157,2224.561170126414,1.3187999605145522,0.39396103233703966,8.551967340934327,5175.9292,18
8.315,Regular,0.035572183,Baking Goods,144.4,1997,Small,Tier1,Supermarket Type1,2902.888,14.2,1,False,True,0.0,0.2801830341429074,2224.561170126414,0.05463323111855377,0.21983066408242374,7.973805807707829,2902.888000000001,28
12.15,Regular,0.04274788,Meat,183.7,1999,Medium,Tier 2,Supermarket Type1,2929.52,13.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.6859134403340903,0.22187085586045088,7.982935160667124,2929.5199999999995,26
5.905,Low Fat,0.04572322,Canned,222.1,1999,Medium,Tier 2,Supermarket Type1,5747.1856,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.3027368508653019,0.4377231459757217,8.65663953616962,5747.185600000004,26
8.575,Low Fat,0.023934398,Soft Drinks,105.8,2002,Medium,Tier 2,Supermarket Type1,958.752,12.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5654028013425079,0.07089666428644292,6.866674917754745,958.7519999999996,23
17.35,Regular,0.146527359,Seafood,147.9,1999,Medium,Tier 2,Supermarket Type1,2247.075,13.0,1,False,True,1.0,0.5879385193007157,2224.561170126414,0.11085411489092982,0.16959094154850554,7.717829573446373,2247.0749999999994,26
18.6,Low Fat,0.012651172,Household,123.1,2004,Small,Tier1,Supermarket Type1,2314.9866,13.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.2875110044104778,0.17479343058247476,7.747591052838497,2314.9866000000006,21
0.0,Low Fat,0.107507291,Household,34.9,1985,Medium,Tier 2,Supermarket Type3,441.4254,13.2,3,True,False,1.0,0.5879385193007157,2157.711533985862,-1.704277275474354,0.03126593899826584,6.092271862664881,441.4254000000001,40
15.1,Regular,0.096295326,Meat,133.5,2002,Medium,Tier 2,Supermarket Type1,1457.4362,12.9,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.12045466405827458,0.10909925533000103,7.285120044778835,1457.4361999999999,23
0.0,Low Fat,0.0,Starchy Foods,167.5,1985,Medium,Tier 2,Supermarket Type3,4345.0108,14.1,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.4256910640162356,0.3303070488625931,8.377013645857005,4345.010799999997,40
7.825,Low Fat,0.079613553,Meat,65.1,2004,Small,Tier1,Supermarket Type1,1162.4868,13.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.2191713640669952,0.0865041313883505,7.059176637598489,1162.4867999999994,21
9.17,Low Fat,0.103398309,Baking Goods,143.9,2009,Medium,Tier 2,Supermarket Type2,2576.646,13.9,2,True,False,1.0,0.5879385193007157,2157.711533985862,0.04660167629392862,0.19483831480159136,7.85463185832182,2576.646000000001,16
20.7,Regular,0.16767231,Fruits and Vegetables,124.2,1998,Medium,Tier 2,Grocery Store,247.6776,14.4,0,False,True,1.0,0.5879385193007157,2224.561170126414,-0.2698415837963023,0.016423543813118436,5.516157278397513,247.6776,27
12.1,Low Fat,0.020551458,Snack Foods,146.7,1987,High,Tier 3,Supermarket Type1,2227.101,13.3,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.09157838331182919,0.16806079771498522,7.70890493215615,2227.101000000001,38
13.65,Regular,0.025961116,Snack Foods,80.4,1999,Medium,Tier 2,Supermarket Type1,316.9208,13.4,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.9734057864334654,0.021728042435988984,5.761802295156657,316.9208,26
8.38,Regular,0.046960237,Baking Goods,111.9,1999,Medium,Tier 2,Supermarket Type1,2966.139,13.1,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.46741783248208096,0.2246761195552382,7.995353467862146,2966.1389999999997,26
19.75,Low Fat,0.041533438,Fruits and Vegetables,119.8,2009,Medium,Tier 2,Supermarket Type2,2239.0854,14.5,2,True,False,1.0,0.5879385193007157,2157.711533985862,-0.3405192662530037,0.16897888401509742,7.7142692691223465,2239.0854000000004,16
8.67,Low Fat,0.065436581,Soft Drinks,142.9,1997,Small,Tier1,Supermarket Type1,2013.3792,12.6,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.030538566644678317,0.15168825869631744,7.608066337581491,2013.3791999999999,28
15.6,Low Fat,0.08126841,Baking Goods,110.3,2002,Medium,Tier 2,Supermarket Type1,1789.6704,14.0,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.4931188079208816,0.1345506477608895,7.490345353857432,1789.6704,23
